"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
11721,"Make_11721","Model_11721",2021,"Blue","Engine_3","Manual","Petrol",82047,"65674.75","Owner_11721","MH11721XYZ","2025-09-30","2025-12-29",2,4,False,True,False,False
11722,"Make_11722","Model_11722",2022,"Black","Engine_4","Automatic","Diesel",82054,"65679.50","Owner_11722","MH11722XYZ","2025-10-01","2025-12-30",3,5,True,False,False,False
11723,"Make_11723","Model_11723",2023,"White","Engine_5","Manual","Electric",82061,"65684.25","Owner_11723","MH11723XYZ","2025-10-02","2025-12-31",4,6,False,False,False,False
11724,"Make_11724","Model_11724",2024,"Silver","Engine_0","Automatic","Petrol",82068,"65689.00","Owner_11724","MH11724XYZ","2025-10-03","2026-01-01",2,4,True,True,True,False
11725,"Make_11725","Model_11725",1990,"Red","Engine_1","Manual","Diesel",82075,"65693.75","Owner_11725","MH11725XYZ","2025-10-04","2026-01-02",3,5,False,False,False,True
11726,"Make_11726","Model_11726",1991,"Blue","Engine_2","Automatic","Electric",82082,"65698.50","Owner_11726","MH11726XYZ","2025-10-05","2026-01-03",4,6,True,False,False,False
11727,"Make_11727","Model_11727",1992,"Black","Engine_3","Manual","Petrol",82089,"65703.25","Owner_11727","MH11727XYZ","2025-10-06","2026-01-04",2,4,False,True,False,False
11728,"Make_11728","Model_11728",1993,"White","Engine_4","Automatic","Diesel",82096,"65708.00","Owner_11728","MH11728XYZ","2025-10-07","2026-01-05",3,5,True,False,True,False
11729,"Make_11729","Model_11729",1994,"Silver","Engine_5","Manual","Electric",82103,"65712.75","Owner_11729","MH11729XYZ","2025-10-08","2026-01-06",4,6,False,False,False,False
11730,"Make_11730","Model_11730",1995,"Red","Engine_0","Automatic","Petrol",82110,"65717.50","Owner_11730","MH11730XYZ","2025-10-09","2026-01-07",2,4,True,True,False,True
11731,"Make_11731","Model_11731",1996,"Blue","Engine_1","Manual","Diesel",82117,"65722.25","Owner_11731","MH11731XYZ","2025-10-10","2026-01-08",3,5,False,False,False,False
11732,"Make_11732","Model_11732",1997,"Black","Engine_2","Automatic","Electric",82124,"65727.00","Owner_11732","MH11732XYZ","2025-10-11","2026-01-09",4,6,True,False,True,False
11733,"Make_11733","Model_11733",1998,"White","Engine_3","Manual","Petrol",82131,"65731.75","Owner_11733","MH11733XYZ","2025-10-12","2026-01-10",2,4,False,True,False,False
11734,"Make_11734","Model_11734",1999,"Silver","Engine_4","Automatic","Diesel",82138,"65736.50","Owner_11734","MH11734XYZ","2025-10-13","2026-01-11",3,5,True,False,False,False
11735,"Make_11735","Model_11735",2000,"Red","Engine_5","Manual","Electric",82145,"65741.25","Owner_11735","MH11735XYZ","2025-10-14","2026-01-12",4,6,False,False,False,True
11736,"Make_11736","Model_11736",2001,"Blue","Engine_0","Automatic","Petrol",82152,"65746.00","Owner_11736","MH11736XYZ","2025-10-15","2026-01-13",2,4,True,True,True,False
11737,"Make_11737","Model_11737",2002,"Black","Engine_1","Manual","Diesel",82159,"65750.75","Owner_11737","MH11737XYZ","2025-10-16","2026-01-14",3,5,False,False,False,False
11738,"Make_11738","Model_11738",2003,"White","Engine_2","Automatic","Electric",82166,"65755.50","Owner_11738","MH11738XYZ","2025-10-17","2026-01-15",4,6,True,False,False,False
11739,"Make_11739","Model_11739",2004,"Silver","Engine_3","Manual","Petrol",82173,"65760.25","Owner_11739","MH11739XYZ","2025-10-18","2026-01-16",2,4,False,True,False,False
11740,"Make_11740","Model_11740",2005,"Red","Engine_4","Automatic","Diesel",82180,"65765.00","Owner_11740","MH11740XYZ","2025-10-19","2026-01-17",3,5,True,False,True,True
11741,"Make_11741","Model_11741",2006,"Blue","Engine_5","Manual","Electric",82187,"65769.75","Owner_11741","MH11741XYZ","2025-10-20","2026-01-18",4,6,False,False,False,False
11742,"Make_11742","Model_11742",2007,"Black","Engine_0","Automatic","Petrol",82194,"65774.50","Owner_11742","MH11742XYZ","2025-10-21","2026-01-19",2,4,True,True,False,False
11743,"Make_11743","Model_11743",2008,"White","Engine_1","Manual","Diesel",82201,"65779.25","Owner_11743","MH11743XYZ","2025-10-22","2026-01-20",3,5,False,False,False,False
11744,"Make_11744","Model_11744",2009,"Silver","Engine_2","Automatic","Electric",82208,"65784.00","Owner_11744","MH11744XYZ","2025-10-23","2026-01-21",4,6,True,False,True,False
11745,"Make_11745","Model_11745",2010,"Red","Engine_3","Manual","Petrol",82215,"65788.75","Owner_11745","MH11745XYZ","2025-10-24","2026-01-22",2,4,False,True,False,True
11746,"Make_11746","Model_11746",2011,"Blue","Engine_4","Automatic","Diesel",82222,"65793.50","Owner_11746","MH11746XYZ","2025-10-25","2026-01-23",3,5,True,False,False,False
11747,"Make_11747","Model_11747",2012,"Black","Engine_5","Manual","Electric",82229,"65798.25","Owner_11747","MH11747XYZ","2025-10-26","2026-01-24",4,6,False,False,False,False
11748,"Make_11748","Model_11748",2013,"White","Engine_0","Automatic","Petrol",82236,"65803.00","Owner_11748","MH11748XYZ","2025-10-27","2026-01-25",2,4,True,True,True,False
11749,"Make_11749","Model_11749",2014,"Silver","Engine_1","Manual","Diesel",82243,"65807.75","Owner_11749","MH11749XYZ","2025-10-28","2026-01-26",3,5,False,False,False,False
11750,"Make_11750","Model_11750",2015,"Red","Engine_2","Automatic","Electric",82250,"65812.50","Owner_11750","MH11750XYZ","2025-10-29","2026-01-27",4,6,True,False,False,True
11751,"Make_11751","Model_11751",2016,"Blue","Engine_3","Manual","Petrol",82257,"65817.25","Owner_11751","MH11751XYZ","2025-10-30","2026-01-28",2,4,False,True,False,False
11752,"Make_11752","Model_11752",2017,"Black","Engine_4","Automatic","Diesel",82264,"65822.00","Owner_11752","MH11752XYZ","2025-10-31","2026-01-29",3,5,True,False,True,False
11753,"Make_11753","Model_11753",2018,"White","Engine_5","Manual","Electric",82271,"65826.75","Owner_11753","MH11753XYZ","2025-11-01","2026-01-30",4,6,False,False,False,False
11754,"Make_11754","Model_11754",2019,"Silver","Engine_0","Automatic","Petrol",82278,"65831.50","Owner_11754","MH11754XYZ","2025-11-02","2026-01-31",2,4,True,True,False,False
11755,"Make_11755","Model_11755",2020,"Red","Engine_1","Manual","Diesel",82285,"65836.25","Owner_11755","MH11755XYZ","2025-11-03","2026-02-01",3,5,False,False,False,True
11756,"Make_11756","Model_11756",2021,"Blue","Engine_2","Automatic","Electric",82292,"65841.00","Owner_11756","MH11756XYZ","2025-11-04","2026-02-02",4,6,True,False,True,False
11757,"Make_11757","Model_11757",2022,"Black","Engine_3","Manual","Petrol",82299,"65845.75","Owner_11757","MH11757XYZ","2025-11-05","2026-02-03",2,4,False,True,False,False
11758,"Make_11758","Model_11758",2023,"White","Engine_4","Automatic","Diesel",82306,"65850.50","Owner_11758","MH11758XYZ","2025-11-06","2026-02-04",3,5,True,False,False,False
11759,"Make_11759","Model_11759",2024,"Silver","Engine_5","Manual","Electric",82313,"65855.25","Owner_11759","MH11759XYZ","2025-11-07","2026-02-05",4,6,False,False,False,False
11760,"Make_11760","Model_11760",1990,"Red","Engine_0","Automatic","Petrol",82320,"65860.00","Owner_11760","MH11760XYZ","2025-11-08","2026-02-06",2,4,True,True,True,True
11761,"Make_11761","Model_11761",1991,"Blue","Engine_1","Manual","Diesel",82327,"65864.75","Owner_11761","MH11761XYZ","2025-11-09","2026-02-07",3,5,False,False,False,False
11762,"Make_11762","Model_11762",1992,"Black","Engine_2","Automatic","Electric",82334,"65869.50","Owner_11762","MH11762XYZ","2025-11-10","2026-02-08",4,6,True,False,False,False
11763,"Make_11763","Model_11763",1993,"White","Engine_3","Manual","Petrol",82341,"65874.25","Owner_11763","MH11763XYZ","2025-11-11","2026-02-09",2,4,False,True,False,False
11764,"Make_11764","Model_11764",1994,"Silver","Engine_4","Automatic","Diesel",82348,"65879.00","Owner_11764","MH11764XYZ","2025-11-12","2026-02-10",3,5,True,False,True,False
11765,"Make_11765","Model_11765",1995,"Red","Engine_5","Manual","Electric",82355,"65883.75","Owner_11765","MH11765XYZ","2025-11-13","2026-02-11",4,6,False,False,False,True
11766,"Make_11766","Model_11766",1996,"Blue","Engine_0","Automatic","Petrol",82362,"65888.50","Owner_11766","MH11766XYZ","2025-11-14","2026-02-12",2,4,True,True,False,False
11767,"Make_11767","Model_11767",1997,"Black","Engine_1","Manual","Diesel",82369,"65893.25","Owner_11767","MH11767XYZ","2025-11-15","2026-02-13",3,5,False,False,False,False
11768,"Make_11768","Model_11768",1998,"White","Engine_2","Automatic","Electric",82376,"65898.00","Owner_11768","MH11768XYZ","2025-11-16","2026-02-14",4,6,True,False,True,False
11769,"Make_11769","Model_11769",1999,"Silver","Engine_3","Manual","Petrol",82383,"65902.75","Owner_11769","MH11769XYZ","2025-11-17","2026-02-15",2,4,False,True,False,False
11770,"Make_11770","Model_11770",2000,"Red","Engine_4","Automatic","Diesel",82390,"65907.50","Owner_11770","MH11770XYZ","2025-11-18","2026-02-16",3,5,True,False,False,True
11771,"Make_11771","Model_11771",2001,"Blue","Engine_5","Manual","Electric",82397,"65912.25","Owner_11771","MH11771XYZ","2025-11-19","2026-02-17",4,6,False,False,False,False
11772,"Make_11772","Model_11772",2002,"Black","Engine_0","Automatic","Petrol",82404,"65917.00","Owner_11772","MH11772XYZ","2025-11-20","2026-02-18",2,4,True,True,True,False
11773,"Make_11773","Model_11773",2003,"White","Engine_1","Manual","Diesel",82411,"65921.75","Owner_11773","MH11773XYZ","2025-11-21","2026-02-19",3,5,False,False,False,False
11774,"Make_11774","Model_11774",2004,"Silver","Engine_2","Automatic","Electric",82418,"65926.50","Owner_11774","MH11774XYZ","2025-11-22","2026-02-20",4,6,True,False,False,False
11775,"Make_11775","Model_11775",2005,"Red","Engine_3","Manual","Petrol",82425,"65931.25","Owner_11775","MH11775XYZ","2025-11-23","2026-02-21",2,4,False,True,False,True
11776,"Make_11776","Model_11776",2006,"Blue","Engine_4","Automatic","Diesel",82432,"65936.00","Owner_11776","MH11776XYZ","2025-11-24","2026-02-22",3,5,True,False,True,False
11777,"Make_11777","Model_11777",2007,"Black","Engine_5","Manual","Electric",82439,"65940.75","Owner_11777","MH11777XYZ","2025-11-25","2026-02-23",4,6,False,False,False,False
11778,"Make_11778","Model_11778",2008,"White","Engine_0","Automatic","Petrol",82446,"65945.50","Owner_11778","MH11778XYZ","2025-11-26","2026-02-24",2,4,True,True,False,False
11779,"Make_11779","Model_11779",2009,"Silver","Engine_1","Manual","Diesel",82453,"65950.25","Owner_11779","MH11779XYZ","2025-11-27","2026-02-25",3,5,False,False,False,False
11780,"Make_11780","Model_11780",2010,"Red","Engine_2","Automatic","Electric",82460,"65955.00","Owner_11780","MH11780XYZ","2025-11-28","2026-02-26",4,6,True,False,True,True
11781,"Make_11781","Model_11781",2011,"Blue","Engine_3","Manual","Petrol",82467,"65959.75","Owner_11781","MH11781XYZ","2025-11-29","2026-02-27",2,4,False,True,False,False
11782,"Make_11782","Model_11782",2012,"Black","Engine_4","Automatic","Diesel",82474,"65964.50","Owner_11782","MH11782XYZ","2025-11-30","2026-02-28",3,5,True,False,False,False
11783,"Make_11783","Model_11783",2013,"White","Engine_5","Manual","Electric",82481,"65969.25","Owner_11783","MH11783XYZ","2025-12-01","2026-03-01",4,6,False,False,False,False
11784,"Make_11784","Model_11784",2014,"Silver","Engine_0","Automatic","Petrol",82488,"65974.00","Owner_11784","MH11784XYZ","2025-12-02","2026-03-02",2,4,True,True,True,False
11785,"Make_11785","Model_11785",2015,"Red","Engine_1","Manual","Diesel",82495,"65978.75","Owner_11785","MH11785XYZ","2025-12-03","2026-03-03",3,5,False,False,False,True
11786,"Make_11786","Model_11786",2016,"Blue","Engine_2","Automatic","Electric",82502,"65983.50","Owner_11786","MH11786XYZ","2025-12-04","2026-03-04",4,6,True,False,False,False
11787,"Make_11787","Model_11787",2017,"Black","Engine_3","Manual","Petrol",82509,"65988.25","Owner_11787","MH11787XYZ","2025-12-05","2026-03-05",2,4,False,True,False,False
11788,"Make_11788","Model_11788",2018,"White","Engine_4","Automatic","Diesel",82516,"65993.00","Owner_11788","MH11788XYZ","2025-12-06","2026-03-06",3,5,True,False,True,False
11789,"Make_11789","Model_11789",2019,"Silver","Engine_5","Manual","Electric",82523,"65997.75","Owner_11789","MH11789XYZ","2025-12-07","2026-03-07",4,6,False,False,False,False
11790,"Make_11790","Model_11790",2020,"Red","Engine_0","Automatic","Petrol",82530,"66002.50","Owner_11790","MH11790XYZ","2025-12-08","2026-03-08",2,4,True,True,False,True
11791,"Make_11791","Model_11791",2021,"Blue","Engine_1","Manual","Diesel",82537,"66007.25","Owner_11791","MH11791XYZ","2025-12-09","2026-03-09",3,5,False,False,False,False
11792,"Make_11792","Model_11792",2022,"Black","Engine_2","Automatic","Electric",82544,"66012.00","Owner_11792","MH11792XYZ","2025-12-10","2026-03-10",4,6,True,False,True,False
11793,"Make_11793","Model_11793",2023,"White","Engine_3","Manual","Petrol",82551,"66016.75","Owner_11793","MH11793XYZ","2025-12-11","2026-03-11",2,4,False,True,False,False
11794,"Make_11794","Model_11794",2024,"Silver","Engine_4","Automatic","Diesel",82558,"66021.50","Owner_11794","MH11794XYZ","2025-12-12","2026-03-12",3,5,True,False,False,False
11795,"Make_11795","Model_11795",1990,"Red","Engine_5","Manual","Electric",82565,"66026.25","Owner_11795","MH11795XYZ","2025-12-13","2026-03-13",4,6,False,False,False,True
11796,"Make_11796","Model_11796",1991,"Blue","Engine_0","Automatic","Petrol",82572,"66031.00","Owner_11796","MH11796XYZ","2025-12-14","2026-03-14",2,4,True,True,True,False
11797,"Make_11797","Model_11797",1992,"Black","Engine_1","Manual","Diesel",82579,"66035.75","Owner_11797","MH11797XYZ","2025-12-15","2026-03-15",3,5,False,False,False,False
11798,"Make_11798","Model_11798",1993,"White","Engine_2","Automatic","Electric",82586,"66040.50","Owner_11798","MH11798XYZ","2025-12-16","2026-03-16",4,6,True,False,False,False
11799,"Make_11799","Model_11799",1994,"Silver","Engine_3","Manual","Petrol",82593,"66045.25","Owner_11799","MH11799XYZ","2025-12-17","2026-03-17",2,4,False,True,False,False
11800,"Make_11800","Model_11800",1995,"Red","Engine_4","Automatic","Diesel",82600,"66050.00","Owner_11800","MH11800XYZ","2025-12-18","2026-03-18",3,5,True,False,True,True
11801,"Make_11801","Model_11801",1996,"Blue","Engine_5","Manual","Electric",82607,"66054.75","Owner_11801","MH11801XYZ","2025-12-19","2026-03-19",4,6,False,False,False,False
11802,"Make_11802","Model_11802",1997,"Black","Engine_0","Automatic","Petrol",82614,"66059.50","Owner_11802","MH11802XYZ","2025-12-20","2026-03-20",2,4,True,True,False,False
11803,"Make_11803","Model_11803",1998,"White","Engine_1","Manual","Diesel",82621,"66064.25","Owner_11803","MH11803XYZ","2025-12-21","2026-03-21",3,5,False,False,False,False
11804,"Make_11804","Model_11804",1999,"Silver","Engine_2","Automatic","Electric",82628,"66069.00","Owner_11804","MH11804XYZ","2025-12-22","2026-03-22",4,6,True,False,True,False
11805,"Make_11805","Model_11805",2000,"Red","Engine_3","Manual","Petrol",82635,"66073.75","Owner_11805","MH11805XYZ","2025-12-23","2026-03-23",2,4,False,True,False,True
11806,"Make_11806","Model_11806",2001,"Blue","Engine_4","Automatic","Diesel",82642,"66078.50","Owner_11806","MH11806XYZ","2025-12-24","2026-03-24",3,5,True,False,False,False
11807,"Make_11807","Model_11807",2002,"Black","Engine_5","Manual","Electric",82649,"66083.25","Owner_11807","MH11807XYZ","2025-12-25","2026-03-25",4,6,False,False,False,False
11808,"Make_11808","Model_11808",2003,"White","Engine_0","Automatic","Petrol",82656,"66088.00","Owner_11808","MH11808XYZ","2025-12-26","2026-03-26",2,4,True,True,True,False
11809,"Make_11809","Model_11809",2004,"Silver","Engine_1","Manual","Diesel",82663,"66092.75","Owner_11809","MH11809XYZ","2025-12-27","2026-03-27",3,5,False,False,False,False
11810,"Make_11810","Model_11810",2005,"Red","Engine_2","Automatic","Electric",82670,"66097.50","Owner_11810","MH11810XYZ","2025-12-28","2026-03-28",4,6,True,False,False,True
11811,"Make_11811","Model_11811",2006,"Blue","Engine_3","Manual","Petrol",82677,"66102.25","Owner_11811","MH11811XYZ","2025-12-29","2026-03-29",2,4,False,True,False,False
11812,"Make_11812","Model_11812",2007,"Black","Engine_4","Automatic","Diesel",82684,"66107.00","Owner_11812","MH11812XYZ","2025-12-30","2026-03-30",3,5,True,False,True,False
11813,"Make_11813","Model_11813",2008,"White","Engine_5","Manual","Electric",82691,"66111.75","Owner_11813","MH11813XYZ","2025-12-31","2026-03-31",4,6,False,False,False,False
11814,"Make_11814","Model_11814",2009,"Silver","Engine_0","Automatic","Petrol",82698,"66116.50","Owner_11814","MH11814XYZ","2026-01-01","2026-04-01",2,4,True,True,False,False
11815,"Make_11815","Model_11815",2010,"Red","Engine_1","Manual","Diesel",82705,"66121.25","Owner_11815","MH11815XYZ","2026-01-02","2026-04-02",3,5,False,False,False,True
11816,"Make_11816","Model_11816",2011,"Blue","Engine_2","Automatic","Electric",82712,"66126.00","Owner_11816","MH11816XYZ","2026-01-03","2026-04-03",4,6,True,False,True,False
11817,"Make_11817","Model_11817",2012,"Black","Engine_3","Manual","Petrol",82719,"66130.75","Owner_11817","MH11817XYZ","2026-01-04","2026-04-04",2,4,False,True,False,False
11818,"Make_11818","Model_11818",2013,"White","Engine_4","Automatic","Diesel",82726,"66135.50","Owner_11818","MH11818XYZ","2026-01-05","2026-04-05",3,5,True,False,False,False
11819,"Make_11819","Model_11819",2014,"Silver","Engine_5","Manual","Electric",82733,"66140.25","Owner_11819","MH11819XYZ","2026-01-06","2026-04-06",4,6,False,False,False,False
11820,"Make_11820","Model_11820",2015,"Red","Engine_0","Automatic","Petrol",82740,"66145.00","Owner_11820","MH11820XYZ","2026-01-07","2026-04-07",2,4,True,True,True,True
11821,"Make_11821","Model_11821",2016,"Blue","Engine_1","Manual","Diesel",82747,"66149.75","Owner_11821","MH11821XYZ","2026-01-08","2026-04-08",3,5,False,False,False,False
11822,"Make_11822","Model_11822",2017,"Black","Engine_2","Automatic","Electric",82754,"66154.50","Owner_11822","MH11822XYZ","2026-01-09","2026-04-09",4,6,True,False,False,False
11823,"Make_11823","Model_11823",2018,"White","Engine_3","Manual","Petrol",82761,"66159.25","Owner_11823","MH11823XYZ","2026-01-10","2026-04-10",2,4,False,True,False,False
